EVENTS,ShadowCacheUsageMB,DynamicTranslucencyResolution,DynamicNaniteScalingShadow,DynamicNaniteScalingPrimary,ShadowCacheUsageMB,ShadowCacheUsageMB,DrawSceneCommand_StartDelay,GPUSceneInstanceCount,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,TransientResourceCreateCount,TransientMemoryUsedMB,TransientMemoryAliasedMB,RHI/DrawCalls,RHI/PrimitivesDrawn,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,RHIThreadTime,MemoryFreeMB,MaxFrameTime,FrameTime,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,CPUUsage_Process,CPUUsage_Idle,ShadowCacheUsageMB,ShadowCacheUsageMB,ShadowCacheUsageMB
,0,-100,-100,-100,0,0,7.7532,4037408,624.4805,597.6680,51,0,512,128,1894,384975,12.1082,10.9860,10.8296,16.8393,13.4977,7461.9375,33.3333,16.8256,4155.8008,8138.2383,0,11617.7383,0.2171,0.1088,0,0,0
,0,-100,-100,-100,0,0,6.2458,4037408,624.4805,597.6680,51,0,512,128,1908,384983,11.2344,11.6133,11.4046,15.7133,14.4079,7465.2695,33.3333,15.7552,4152.8828,8135.1953,0,11618.1523,0.2498,0.082227,0,0,0
,0,-100,-100,-100,0,0,7.2841,4037408,624.4805,597.6680,51,0,512,128,1892,384973,11.3840,12.2428,11.1251,17.5219,12.8083,7467.2344,33.3333,17.4469,4153.1445,8135.5078,0,11620.3789,0.2256,0.1027,0,0,0
,0,-100,-100,-100,0,0,11.1190,4037408,624.4805,597.6680,51,0,512,128,1889,384963,12.4361,12.8879,10.7817,21.8279,13.9732,7463.2578,33.3333,21.8651,4153.4453,8135.7539,0,11616.7031,0.1950,0.1295,0,0,0
,0,-100,-100,-100,0,0,6.7028,4037408,624.4805,597.6680,51,0,512,128,1887,384975,11.1141,11.5969,10.8864,16.5360,13.7858,7462.5078,33.3333,16.5561,4156.0781,8138.5742,0,11618.5859,0.2320,0.098496,0,0,0
,0,-100,-100,-100,0,0,6.9332,4037408,624.4805,597.6680,51,0,512,128,1892,384943,10.2435,12.1987,11.7005,17.4797,13.9360,7462.5078,33.3333,17.4330,4156.7031,8139.1367,0,11619.2109,0.2224,0.1067,0,0,0
,0,-100,-100,-100,0,0,14.4988,4037408,624.4805,597.6680,51,1,512,128,1893,384919,10.8414,12.3281,11.5759,24.5956,14.0399,7466.2812,33.3333,24.7472,4153.4297,8135.8164,0,11619.7109,0.1789,0.1566,0,0,0
,0,-100,-100,-100,0,0,4.0502,4037408,624.4805,597.6680,51,0,512,128,1889,384925,10.6626,13.0776,11.4436,15.3733,14.2755,7465.9219,33.3333,15.3182,4156.3711,8138.8125,0,11622.2930,0.2510,0.079964,0,0,0
,0,-100,-100,-100,0,0,6.2719,4037408,624.4805,597.6680,51,0,512,128,1889,384819,11.0401,12.3304,10.8484,16.7820,14.3104,7466.0820,33.3333,16.7085,4156.2734,8138.6367,0,11622.3555,0.2348,0.093566,0,0,0
,0,-100,-100,-100,0,0,9.9160,4037408,624.4805,597.6680,51,0,512,128,1885,384855,11.2817,11.6601,11.1209,19.6894,13.7998,7466.0195,33.3333,19.7111,4156.4102,8138.7734,0,11622.4297,0.1968,0.1377,0,0,0
,0,-100,-100,-100,0,0,7.6228,4037408,624.4805,597.6680,51,1,512,128,1886,384913,11.2531,11.1372,10.9758,17.2578,13.4541,7466.0195,33.3333,17.2719,4156.7852,8139.1484,0,11622.8047,0.2293,0.1056,0,0,0
,0,-100,-100,-100,0,0,4.6900,4037408,624.4805,597.6680,51,0,512,128,1886,384975,12.0221,11.7499,11.3519,14.6270,13.0236,7466.0352,33.3333,14.6816,4156.8008,8139.1641,0,11622.8359,0.2604,0.063963,0,0,0
,0,-100,-100,-100,0,0,7.9922,4037408,624.4805,597.6680,51,0,512,128,1887,385037,11.2192,11.5176,11.1212,17.2730,12.8339,7466.0352,33.3333,17.1827,4156.8047,8139.2227,0,11622.8398,0.2233,0.1076,0,0,0
,0,-100,-100,-100,0,0,10.3122,4037408,624.4805,597.6680,51,0,512,128,1899,385033,11.1530,10.7746,11.1325,18.8800,14.1185,7469.1445,33.3333,18.9425,4154.1719,8136.4648,0,11623.3164,0.2128,0.1205,0,0,0
,0,-100,-100,-100,0,0,7.5667,4037408,624.4805,597.6680,51,0,512,128,1890,385051,10.5062,10.9191,10.8026,16.7689,13.0362,7468.2656,33.3333,16.7777,4156.7617,8139.1797,0,11625.0273,0.2188,0.1116,0,0,0
,0,-100,-100,-100,0,0,8.4924,4037408,624.4805,597.6680,51,0,512,128,1903,385021,11.4402,11.8466,10.8778,18.6629,12.8680,7468.2656,33.3333,18.7253,4156.9531,8139.3711,0,11625.2188,0.2084,0.1200,0,0,0
,0,-100,-100,-100,0,0,6.5214,4037408,624.4805,597.6680,51,0,512,128,1900,385047,10.9571,11.7269,10.7156,16.6060,13.4702,7468.2656,33.3333,16.5548,4156.9531,8139.3711,0,11625.2188,0.2313,0.099884,0,0,0
,0,-100,-100,-100,0,0,7.2336,4037408,624.4805,597.6680,51,0,512,128,1890,385019,11.4368,12.1442,10.8818,17.4811,14.2185,7468.1406,33.3333,17.4240,4157.3516,8139.7695,0,11625.4922,0.2264,0.1060,0,0,0
,0,-100,-100,-100,0,0,5.8092,4037408,624.4805,597.6680,51,0,512,128,1900,385057,10.9029,11.4440,11.0248,15.4785,13.2367,7468.1406,33.3333,15.5326,4157.3516,8139.7695,0,11625.4922,0.2332,0.095860,0,0,0
,0,-100,-100,-100,0,0,10.2833,4037408,624.4805,597.6680,51,0,512,128,1907,385053,11.8769,11.5004,11.8409,19.9666,12.8854,7468.1406,33.3333,19.9447,4157.3516,8139.7695,0,11625.4922,0.2048,0.1279,0,0,0
,0,-100,-100,-100,0,0,7.7719,4037408,624.4805,597.6680,51,0,512,128,1887,385007,11.4079,12.1662,10.8971,17.1630,12.7288,7463.9336,33.3333,17.2510,4153.8555,8136.1875,0,11617.7891,0.2361,0.084926,0,0,0
,0,-100,-100,-100,0,0,11.6564,4037408,624.4805,597.6680,51,1,512,128,1892,384999,12.9456,11.2949,10.5732,21.3362,13.9012,7462.8086,33.3333,21.3310,4156.9219,8139.3242,0,11619.7305,0.1942,0.1378,0,0,0
,0,-100,-100,-100,0,0,5.8054,4037408,624.4805,597.6680,51,1,512,128,1897,384567,11.9436,13.0226,11.2622,16.7237,13.9016,7464.1016,33.3333,16.7106,4156.9219,8139.3711,0,11621.0234,0.2407,0.091015,0,0,0
,0,-100,-100,-100,0,0,6.4661,4037408,624.4805,597.6680,51,0,512,128,1894,384589,10.5930,11.9759,11.0998,16.8542,14.5566,7464.1016,33.3333,16.8583,4156.9688,8139.3711,0,11621.0703,0.2292,0.1036,0,0,0
,0,-100,-100,-100,0,0,6.4135,4037408,624.4805,597.6680,51,0,512,128,1896,384569,11.2559,11.6142,11.3653,16.3656,13.2578,7464.1016,33.3333,16.3811,4156.9688,8139.3711,0,11621.0703,0.2388,0.089755,0,0,0
,0,-100,-100,-100,0,0,7.4401,4037408,624.4805,597.6680,51,1,512,128,1904,384621,10.5315,11.1556,10.8695,16.2686,12.6226,7464.1016,33.3333,16.1990,4156.9688,8139.3711,0,11621.0703,0.2233,0.1055,0,0,0
,0,-100,-100,-100,0,0,6.5997,4037408,624.4805,624.3555,51,0,512,128,1889,384583,11.5656,11.4282,10.7276,16.6294,12.1910,7464.0078,33.3333,16.6868,4157.1484,8139.5508,0,11621.1562,0.2248,0.1033,0,0,0
,0,-100,-100,-100,0,0,11.4637,4037408,624.4805,597.6680,51,0,512,128,1887,384587,10.3937,11.2038,11.1289,20.7700,14.2727,7468.1758,33.3333,20.8092,4153.5508,8135.8281,0,11621.7266,0.1945,0.1393,0,0,0
,0,-100,-100,-100,0,0,11.4857,4037408,624.4805,597.6680,51,0,512,128,1892,384593,11.1064,11.3345,11.6503,21.0710,14.5043,7467.1133,33.3333,21.0556,4156.5898,8138.9922,0,11623.7031,0.1870,0.1427,0,0,0
,0,-100,-100,-100,0,0,10.7316,4037408,624.4805,597.6680,51,0,512,128,1893,384559,11.5786,11.0428,11.8126,20.2877,13.0317,7467.0508,33.3333,20.3090,4156.7969,8139.1992,0,11623.8477,0.1941,0.1387,0,0,0
,0,-100,-100,-100,0,0,8.2504,4037408,624.4805,597.6680,51,1,512,128,1887,366491,10.8638,11.7085,11.5000,18.0132,13.7334,7467.0508,33.3333,17.9600,4156.7969,8139.1992,0,11623.8477,0.2161,0.1153,0,0,0
,0,-100,-100,-100,0,0,8.7515,4037408,624.4805,597.6680,51,0,512,128,1887,366467,10.2518,11.3772,10.8428,18.4687,13.7734,7467.0508,33.3333,18.5124,4156.7969,8139.1992,0,11623.8477,0.2159,0.1133,0,0,0
,0,-100,-100,-100,0,0,7.8599,4037408,624.4805,597.6680,51,1,512,128,1893,385019,11.6699,12.0136,11.2867,18.2550,13.7230,7464.2930,33.3333,18.2372,4153.7070,8136.0391,0,11618,0.2232,0.093901,0,0,0
,0,-100,-100,-100,0,0,7.0275,4037408,624.4805,597.6680,51,7,512,128,1910,385195,12.2347,13.3680,10.5907,17.7449,16.9209,7464.3711,33.3333,17.7755,4156.3008,8138.7656,0,11620.6719,0.2282,0.070703,0,0,0
,0,-100,-100,-100,0,0,8.5823,4037408,624.4805,597.6680,51,1,512,128,1921,385359,12.1263,12.2572,10.8360,18.8670,14.4188,7467.3828,33.3333,18.9029,4153.8516,8136.1289,0,11621.2344,0.2214,0.072296,0,0,0
,0,-100,-100,-100,0,0,7.9329,4037408,624.4805,597.6680,51,1,512,128,1929,385451,12.4758,12.7885,11.8265,19.0003,14.0836,7466.5078,33.3333,18.9876,4156.4648,8138.8516,0,11622.9727,0.2087,0.069845,0,0,0
,0,-100,-100,-100,0,0,8.9962,4037408,624.4805,597.6680,51,1,512,128,1931,385461,13.8168,13.4728,11.7888,20.4106,13.7175,7467.6445,33.3333,20.4291,4156.3477,8138.6719,0,11623.9922,0.2088,0.099337,0,0,0
,0,-100,-100,-100,0,0,8.0990,4037408,624.4805,597.6680,51,1,512,128,1943,385505,13.2604,12.9386,11.8336,18.7517,14.7518,7467.6445,33.3333,18.7681,4156.3477,8138.6719,0,11623.9922,0.2235,0.1063,0,0,0
,0,-100,-100,-100,0,0,7.3144,4037408,624.4805,624.3555,51,1,512,128,1936,385471,12.0603,11.8516,11.5453,17.3829,14.1374,7467.7930,33.3333,17.3580,4156.2812,8138.6055,0,11624.0742,0.2296,0.088771,0,0,0
,0,-100,-100,-100,0,0,6.4773,4037408,624.4805,597.6680,51,0,512,128,1949,385495,11.7604,12.6163,11.1665,17.3564,13.3004,7467.7930,33.3333,17.3533,4156.2812,8138.6055,0,11624.0742,0.2275,0.061953,0,0,0
,0,-100,-100,-100,0,0,7.5188,4037408,624.4805,597.6680,51,0,512,128,1946,385457,11.9952,12.8691,10.8723,18.2177,13.2566,7468.1328,33.3333,18.2332,4156.1445,8138.4688,0,11624.2773,0.2179,0.074334,0,0,0
,0,-100,-100,-100,0,0,10.3172,4037408,624.4805,597.6680,51,1,512,128,1939,385937,11.6745,11.3934,10.6114,19.7818,15.1787,7464.5234,33.3333,19.7750,4152.8477,8135.1250,0,11617.3711,0.2231,0.1006,0,0,0
,0,-100,-100,-100,0,0,6.8194,4037408,624.4805,597.6680,51,0,512,128,1949,385967,10.8405,11.7464,11.5571,16.6156,13.5038,7466.4102,33.3333,16.6248,4153.1055,8135.4375,0,11619.5156,0.2265,0.1055,0,0,0
,0,-100,-100,-100,0,0,13.5727,4037408,624.4805,597.6680,51,1,512,128,1956,385941,11.5010,11.6505,11.3198,22.9186,12.9245,7465.6602,33.3333,22.9376,4155.1172,8137.4961,0,11620.7773,0.1858,0.1489,0,0,0
,0,-100,-100,-100,0,0,7.7385,4037408,624.4805,597.6680,51,0,512,128,1936,385969,10.8325,12.1473,11.3547,17.9770,14.3819,7465.5977,33.3333,17.9553,4155.2539,8137.6328,0,11620.8516,0.2116,0.1193,0,0,0
,0,-100,-100,-100,0,0,8.5982,4037408,624.4805,597.6680,51,0,512,128,1941,385979,11.2340,11.2971,10.8734,18.2996,13.1448,7465.5977,33.3333,18.3403,4155.2539,8137.6328,0,11620.8516,0.2183,0.1133,0,0,0
,0,-100,-100,-100,0,0,7.8095,4037408,624.4805,597.6680,51,0,512,128,1948,385995,10.1508,12.2950,11.0968,18.0784,14.0969,7465.5977,33.3333,18.0386,4155.2539,8137.6328,0,11620.8516,0.2191,0.1141,0,0,0
,0,-100,-100,-100,0,0,7.8092,4037408,624.4805,597.6680,51,0,512,128,1945,390317,10.4640,11.8619,10.7770,17.8875,12.7831,7463.9922,33.3333,17.9747,4155.2539,8137.6328,0,11619.2461,0.2234,0.094529,0,0,0
,0,-100,-100,-100,0,0,7.5151,4037408,624.4805,597.6680,51,0,512,128,1947,390337,12.0167,11.7607,10.6607,17.1139,12.8700,7467.3516,33.3333,17.0832,4152.3438,8134.4961,0,11619.6953,0.2304,0.1026,0,0,0
,0,-100,-100,-100,0,0,7.6825,4037408,624.4805,597.6680,51,0,512,128,1955,390347,11.5458,11.4059,10.7864,17.4118,14,7466.6016,33.3333,17.4589,4154.4805,8136.6328,0,11621.0820,0.2246,0.1066,0,0,0
,0,-100,-100,-100,0,0,12.3145,4037408,624.4805,597.6680,51,0,512,128,1938,390329,10.4603,11.9014,10.4854,22.4428,13.9938,7466.4766,33.3333,22.3963,4154.6953,8136.9023,0,11621.1719,0.1903,0.1456,0,0,0
,0,-100,-100,-100,0,0,7.1181,4037408,624.4805,597.6680,51,0,512,128,1936,390449,10.8228,11.7621,10.7248,17.0051,13.5101,7466.4766,33.3333,17.0266,4155.5391,8137.7461,0,11622.0156,0.2238,0.1089,0,0,0
,0,-100,-100,-100,0,0,6.9167,4037408,624.4805,624.3555,51,0,512,128,1941,390411,11.4224,11.8205,11.8402,16.9504,13.9814,7466.4766,33.3333,16.9507,4155.8516,8138.0586,0,11622.3281,0.2308,0.1011,0,0,0
,0,-100,-100,-100,0,0,7.1690,4037408,624.4805,597.6680,51,0,512,128,1942,390455,11.0395,11.5164,11.5997,16.9889,13.0890,7466.4766,33.3333,16.9435,4156.0391,8138.2461,0,11622.5156,0.2229,0.1071,0,0,0
,0,-100,-100,-100,0,0,13.4781,4037408,624.4805,597.6680,51,0,512,128,1938,390453,10.1319,10.8965,11.5184,22.4327,12.3157,7466.4766,33.3333,22.4512,4156.0391,8138.2461,0,11622.5156,0.1793,0.1558,0,0,0
,0,-100,-100,-100,0,0,8.2127,4037408,624.4805,597.6680,51,0,512,128,1938,390473,10.2718,11.3272,10.6333,17.8300,12.0447,7469.1406,33.3333,17.8546,4153.7656,8135.8711,0,11622.9062,0.2240,0.1083,0,0,0
,0,-100,-100,-100,0,0,9.3229,4037408,624.4805,597.6680,51,0,512,128,1934,390421,10.9207,11.6459,11.1165,19.3119,13.3062,7468.3281,33.3333,19.2958,4156.6172,8138.8281,0,11624.9453,0.2039,0.1221,0,0,0
,0,-100,-100,-100,0,0,9.8665,4037408,624.4805,597.6680,51,0,512,128,1934,390447,10.6132,11.2032,10.7281,19.0218,12.9237,7468.3281,33.3333,19.0369,4156.6172,8138.8281,0,11624.9453,0.2022,0.1305,0,0,0
,0,-100,-100,-100,0,0,7.5152,4037408,624.4805,597.6680,51,0,512,128,1934,390413,9.7625,11.6579,10.5940,17.5235,12.9554,7468.3281,33.3333,17.5448,4156.8086,8139.0156,0,11625.1367,0.2156,0.1183,0,0,0
,0,-100,-100,-100,0,0,6.9896,4037408,624.4805,597.6680,51,0,512,128,1936,390439,10.7816,11.2590,10.9476,16.6552,13.1057,7468.2031,33.3333,16.6530,4157.0820,8139.2891,0,11625.2852,0.2279,0.1013,0,0,0
,0,-100,-100,-100,0,0,7.9581,4037408,624.4805,597.6680,51,0,512,128,1934,390453,11.5465,10.8142,11.2078,17.1638,12.7379,7468.2031,33.3333,17.2012,4157.0820,8139.2891,0,11625.2852,0.2202,0.1122,0,0,0
,0,-100,-100,-100,0,0,8.8068,4037408,624.4805,597.6680,51,0,512,128,1946,390491,9.9550,11.4417,11.8778,17.9543,13.2951,7468.2031,33.3333,17.9138,4157.0820,8139.2891,0,11625.2852,0.2124,0.1206,0,0,0
,0,-100,-100,-100,0,0,5.0697,4037408,624.4805,597.6680,51,0,512,128,1937,390465,10.8298,10.7748,10.9354,14.1306,12.5593,7465.3945,33.3333,14.2169,4153.4727,8135.6328,0,11618.8672,0.2529,0.064895,0,0,0
,0,-100,-100,-100,0,0,7.3814,4037408,624.4805,597.6680,51,0,512,128,1950,390483,10.9891,11.8915,10.8573,17.6399,13.0868,7464.4922,33.3333,17.5322,4156.2031,8138.4102,0,11620.6953,0.2258,0.1073,0,0,0
,0,-100,-100,-100,0,0,10.8724,4037408,624.4805,597.6680,51,0,512,128,1947,392359,10.8832,10.5507,10.8560,19.9912,13.1155,7464.4922,33.3333,20.0346,4156.3281,8138.5352,0,11620.8203,0.1911,0.1431,0,0,0
,0,-100,-100,-100,0,0,7.9553,4037408,624.4805,597.6680,51,0,512,128,1937,392327,10.2773,10.9315,10.8028,17.0346,13.4433,7464.3672,33.3333,17.0414,4156.6016,8138.8086,0,11620.9688,0.2223,0.1115,0,0,0
,0,-100,-100,-100,0,0,6.6775,4037408,624.4805,597.6680,51,0,512,128,1947,392349,10.5204,11.5361,11.0361,16.5744,12.4819,7464.3672,33.3333,16.5756,4156.6016,8138.8086,0,11620.9688,0.2311,0.1019,0,0,0
,0,-100,-100,-100,0,0,8.2266,4037408,624.4805,597.6680,51,0,512,128,1954,392309,10.5001,10.8340,11.1723,17.1316,12.8236,7464.3672,33.3333,17.0953,4156.6016,8138.8086,0,11620.9688,0.2163,0.1127,0,0,0
,0,-100,-100,-100,0,0,11.9491,4037408,624.4805,597.6680,51,1,512,128,1932,393249,10.2589,10.9796,10.6340,21.3015,14.5420,7464.7383,33.3333,21.3591,4156.3945,8138.6016,0,11621.1328,0.1870,0.1428,0,0,0
,0,-100,-100,-100,0,0,7.5532,4037408,624.4805,624.3555,51,0,512,128,1937,393211,11.2271,11.0645,10.7336,16.4178,13.2683,7468.3438,33.3333,16.4190,4153.2656,8135.3711,0,11621.6094,0.2419,0.072168,0,0,0
,0,-100,-100,-100,0,0,7.6099,4037408,624.4805,597.6680,51,1,512,128,1952,393303,11.9942,12.1396,10.7108,17.9250,11.3903,7467.5938,33.3333,17.8942,4156.1094,8138.3164,0,11623.7031,0.2052,0.1262,0,0,0
,0,-100,-100,-100,0,0,8.9987,4037408,624.4805,597.6680,51,1,512,128,1963,393391,10.3605,12.2521,10.4067,19.5070,14.1291,7467.5312,33.3333,19.5689,4156.1758,8138.3164,0,11623.7070,0.2035,0.1285,0,0,0
,0,-100,-100,-100,0,0,10.2110,4037408,624.4805,597.6680,51,1,512,128,1983,394397,9.7437,10.7962,10.7959,19.2325,13.0322,7467.5312,33.3333,19.2534,4156.1758,8138.3164,0,11623.7070,0.2024,0.1303,0,0,0
,0,-100,-100,-100,0,0,10.5464,4037408,624.4805,597.6680,51,1,512,128,2017,396771,10.8304,10.9028,10.4064,19.5506,12.5405,7470.6758,33.3333,19.5185,4153.3828,8135.3633,0,11624.0586,0.2097,0.1201,0,0,0
,0,-100,-100,-100,0,0,6.7171,4037408,624.4805,597.6680,51,10,512,128,2096,405926,11.7042,11.4935,10.9481,16.5224,12.9482,7469.3398,33.3333,16.5101,4155.9258,8138.0078,0,11625.2656,0.2320,0.1004,0,0,0
,0,-100,-100,-100,0,0,10.7942,4037408,624.4805,624.3555,51,4,512,128,2105,426442,11.2890,10.5187,10.7976,19.4825,13.4438,7469.2734,33.3333,19.4458,4156.1172,8138.1953,0,11625.3906,0.1975,0.1341,0,0,0
,0,-100,-100,-100,0,0,9.6800,4037408,624.4805,597.6680,51,5,512,128,2118,426504,11.2685,10.9738,11.7246,18.4831,15.5392,7464.8086,33.3333,18.5855,4154.0078,8136.0430,0,11618.8164,0.2273,0.094220,0,0,0
,0,-100,-100,-100,0,0,8.5556,4037408,624.4805,597.6680,51,1,512,128,2057,426506,11.4605,11.6974,11.8510,18.5336,13.9854,7463.9336,33.3333,18.5331,4156.7969,8138.8750,0,11620.7305,0.2091,0.1169,0,0,0
,0,-100,-100,-100,0,0,12.1856,4037408,624.4805,597.6680,51,1,512,128,2084,439286,10.8736,11.7930,10.6720,22.2024,14.3405,7463.8086,33.3333,22.1815,4156.9883,8139.1875,0,11620.7969,0.1863,0.1460,0,0,0
,0,-100,-100,-100,0,0,7.7360,4037408,624.5430,597.7305,52,2,512,128,2160,678004,10.7436,11.9144,11.7038,17.8865,13.4449,7463.5586,33.3333,17.9036,4157.8242,8140.2500,0,11621.3828,0.2145,0.1194,0,0,0
,0,-100,-100,-100,0,0,6.6511,4037408,624.5430,597.7305,52,1,512,128,2366,769636,13.1337,11.5951,11.1926,16.8202,13.2445,7463.4336,33.3333,16.8640,4158.0273,8140.2500,0,11621.4609,0.2421,0.089774,0,0,0
,0,-100,-100,-100,0,0,7.0592,4037408,624.5430,597.7305,52,17,512,128,2562,854091,11.7038,11.4991,11.1846,16.9115,13.1148,7463.3711,33.3333,16.8557,4158.2266,8140.3867,0,11621.5977,0.2408,0.090787,0,0,0
,0,-100,-100,-100,0,0,6.9338,4037408,624.5430,597.7305,52,2,512,128,2654,918035,11.7935,11.6389,11.3867,16.4948,13.6434,7458.9922,33.3333,16.5137,4163.1719,8145.0977,0,11622.1641,0.2447,0.080480,0,0,0
,0,-100,-100,-100,0,0,11.1611,4037408,624.5430,613.4180,52,2,512,128,2663,951911,12.0526,11.2162,11.1879,20.6447,13.7692,7456.4961,33.3333,20.6003,4163.2422,8145.1016,0,11619.7383,0.2144,0.1136,0,0,0
,0,-100,-100,-100,0,0,6.3685,4037408,624.5430,597.7305,52,2,512,128,2673,952591,12.9212,12.4349,11.8276,17.1261,13.5100,7455.6211,33.3333,17.2128,4166.1719,8148.1289,0,11621.7930,0.2444,0.085106,0,0,0
,0,-100,-100,-100,0,0,11.2251,4037408,624.5430,624.4180,52,1,512,128,2689,954575,11.3113,11.1943,11.3309,20.6915,13.6845,7455.6211,33.3333,20.6687,4166.2266,8148.1289,0,11621.8477,0.2101,0.1229,0,0,0
,0,-100,-100,-100,0,0,11.6432,4037408,624.5430,624.4180,52,1,512,128,2679,954903,12.1375,11.7079,12.0525,21.8256,13.9839,7455.6211,33.3333,21.8579,4166.2305,8148.1875,0,11621.8516,0.2063,0.1208,0,0,0
,0,-100,-100,-100,0,0,6.8915,4037408,624.5430,597.7305,52,1,512,128,2688,955559,10.9550,12.5164,11.5812,17.6149,13.4805,7455.5586,33.3333,17.5868,4166.4375,8148.3945,0,11621.9961,0.2351,0.072673,0,0,0
,0,-100,-100,-100,0,0,8.6438,4037408,624.5430,597.7305,52,2,512,128,2738,983911,12.9081,12.2974,11.1818,18.9336,14.7824,7455.5586,33.3333,18.9899,4166.4375,8148.3945,0,11621.9961,0.2215,0.072724,0,0,0
,0,-100,-100,-100,0,0,11.4811,4037408,624.5430,597.7305,52,2,512,128,2765,1008619,12.4703,12.3429,11.1178,21.8746,13.4868,7455.5586,33.3333,21.8688,4166.4375,8148.3945,0,11621.9961,0.1993,0.088260,0,0,0
,0,-100,-100,-100,0,0,9.5886,4037408,624.5430,597.7305,52,1,512,128,2766,1025977,11.8299,11.7142,11.1864,19.3501,16.9756,7459.9805,33.3333,19.2997,4163.0664,8144.9258,0,11623.0469,0.2198,0.085683,0,0,0
,0,-100,-100,-100,0,0,7.1421,4037408,624.5430,597.7305,52,1,512,128,2784,1026153,11.8820,12.0478,11.7739,17.2910,14.0540,7459.1016,33.3333,17.4222,4165.3672,8147.2695,0,11624.4688,0.2395,0.088014,0,0,0
,0,-100,-100,-100,0,0,8.2887,4037408,624.5430,624.4180,52,1,512,128,2799,1026577,11.8255,11.7776,12.0529,18.0601,15.1809,7461.9453,33.3333,17.9937,4162.9922,8144.8516,0,11624.9375,0.2411,0.085194,0,0,0
,0,-100,-100,-100,0,0,9.4396,4037408,624.5430,597.7305,52,1,512,128,2784,1026643,12.4542,11.6879,11.4025,19.4219,15.3408,7461,33.3333,19.4626,4165.2227,8147.1250,0,11626.2227,0.2193,0.071938,0,0,0
,0,-100,-100,-100,0,0,7.7743,4037408,624.5430,608.2930,52,1,512,128,2791,1026727,11.8737,12.3988,11.8885,18.3358,15.3895,7461,33.3333,18.2683,4165.2266,8147.1836,0,11626.2266,0.2308,0.067175,0,0,0
,0,-100,-100,-100,0,0,8.8495,4037408,624.5430,597.7305,52,1,512,128,2799,1026775,10.9429,11.2958,11.1312,18.4066,15.3530,7461,33.3333,18.4067,4165.2266,8147.1836,0,11626.2266,0.2216,0.1085,0,0,0
,0,-100,-100,-100,0,0,9.1367,4037408,624.5430,597.7305,52,1,512,128,2798,1026809,11.9546,11.4074,11.2370,18.7790,13.0427,7461,33.3333,18.7832,4165.2266,8147.1836,0,11626.2266,0.2159,0.1166,0,0,0
,0,-100,-100,-100,0,0,10.5440,4037408,624.5430,624.4180,52,1,512,128,2812,1026791,11.7659,11.2518,11.2155,19.3583,15.1354,7456.5078,33.3333,19.3708,4162.5625,8144.4219,0,11619.0703,0.2341,0.088589,0,0,0
,0,-100,-100,-100,0,0,6.7590,4037408,624.5430,624.4180,52,0,512,128,2796,1026835,12.8551,12.4786,11.8145,17.5969,12.6507,7455.7578,33.3333,17.5771,4167.4102,8149.3672,0,11623.1680,0.2366,0.094042,0,0,0
,0,-100,-100,-100,0,0,7.9353,4037408,624.5430,597.7305,52,2,512,128,2793,1026809,11.7935,12.7342,11.1377,18.6443,13.5638,7458.1055,33.3333,18.6840,4166.0117,8147.9141,0,11624.1172,0.2377,0.095591,0,0,0
,0,-100,-100,-100,0,0,9.4177,4037408,624.5430,624.4180,52,0,512,128,2791,1026823,11.9095,12.3789,11.8649,19.9856,14.7968,7459.0977,33.3333,20.0383,4166.2188,8148.1211,0,11625.3164,0.2295,0.069011,0,0,0
,0,-100,-100,-100,0,0,8.6714,4037408,624.5430,597.7305,52,0,512,128,2861,1026791,11.8533,12.3221,12.0983,19.1879,14.5979,7455.1484,33.3333,19.1610,4166.4922,8148.4688,0,11621.6406,0.2218,0.053325,0,0,0
,0,-100,-100,-100,0,0,9.1355,4037408,624.5430,624.4180,52,3,512,128,2793,1026621,12.6869,12.6090,11.8864,19.9050,16.5367,7461.6992,33.3333,19.8641,4162.1211,8143.9805,0,11623.8203,0.2299,0.086202,0,0,0
,0,-100,-100,-100,0,0,5.2290,4037408,624.5430,624.4180,52,2,512,128,2794,1026559,11.2183,13.6131,11.7226,16.8724,14.5707,7460.4375,33.3333,16.9747,4164.4648,8146.4375,0,11624.9023,0.2598,0.067954,0,0,0
,0,-100,-100,-100,0,0,7.9542,4037408,624.5430,597.7305,52,3,512,128,2787,1023507,11.6228,11.8016,12.8551,17.6554,13.9503,7456.5664,33.3333,17.6437,4161.6406,8143.5000,0,11618.2070,0.2440,0.080731,0,0,0
,0,-100,-100,-100,0,0,8.2309,4037408,624.5430,624.4180,52,1,512,128,2787,1023517,11.5055,11.9479,11.1603,18.5968,14.2342,7455.5039,33.3333,18.5487,4164.3555,8146.2891,0,11619.8594,0.2191,0.1124,0,0,0
,0,-100,-100,-100,0,0,12.7900,4037408,624.5430,597.7305,52,3,512,128,2783,1023539,11.6030,11.1860,11.1346,22.2621,13.1246,7455.4414,33.3333,22.2613,4164.4922,8146.4258,0,11619.9336,0.2020,0.1336,0,0,0
